Run ID,Timestamp,Overall Accuracy,Num Agents,Num Obstacles
20250911_120923,2025-09-11 12:09:23,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:23,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:24,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:24,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:25,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:25,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:25,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:26,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:26,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:27,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:27,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:27,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:28,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:28,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:28,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:29,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:29,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:29,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:30,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:30,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:31,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:31,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:31,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:32,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:32,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:32,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:33,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:33,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:33,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:34,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:34,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:35,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:35,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:35,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:36,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:36,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:37,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:37,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:37,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:38,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:38,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:38,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:39,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:39,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:39,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:40,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:40,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:40,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:41,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:41,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:42,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:42,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:42,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:43,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:43,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:44,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:44,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:44,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:45,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:45,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:45,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:46,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:46,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:46,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:47,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:47,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:48,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:48,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:48,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:49,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:49,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:49,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:50,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:50,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:50,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:51,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:51,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:51,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:52,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:52,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:53,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:53,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:54,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:54,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:54,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:55,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:55,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:55,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:56,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:56,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:56,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:57,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:57,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:57,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:58,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:58,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:59,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:59,91.90828495090776,48,40
20250911_120923,2025-09-11 12:09:59,91.90828495090776,48,40
